src_index,src_id,assembly_uid,assembly_accession,organism,taxid,ftp_path,md5,filename
419,refseq-NZ-562-PRJNA224116-SAMEA3218068-GCF_000937355.1-.-Escherichia_coli.fna,302851,GCF_000937355.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/937/355/GCF_000937355.1_46A_L2_assembly/GCF_000937355.1_46A_L2_assembly_genomic.fna.gz,5da1a099e388e6bfc788d73738c3b238,GCF_000937355.1.fa.gz
420,refseq-NZ-562-PRJNA224116-SAMEA3218071-GCF_000939695.1-.-Escherichia_coli.fna,303951,GCF_000939695.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/939/695/GCF_000939695.1_4d11B_assembly/GCF_000939695.1_4d11B_assembly_genomic.fna.gz,5b2c552746d53c2e0e1037243cd39a2e,GCF_000939695.1.fa.gz
421,refseq-NZ-562-PRJNA224116-SAMEA3218075-GCF_000936775.1-.-Escherichia_coli.fna,302561,GCF_000936775.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/936/775/GCF_000936775.1_B7C5_assembly/GCF_000936775.1_B7C5_assembly_genomic.fna.gz,0c087a4a8cd0f14fa9fc4768955bf0f1,GCF_000936775.1.fa.gz
422,refseq-NZ-562-PRJNA224116-SAMEA3218077-GCF_000938575.1-.-Escherichia_coli.fna,303411,GCF_000938575.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/938/575/GCF_000938575.1_D1C4_assembly/GCF_000938575.1_D1C4_assembly_genomic.fna.gz,5df0126930348e527fe11b3ec3c211c7,GCF_000938575.1.fa.gz
423,refseq-NZ-562-PRJNA224116-SAMN02640259-NZ_JEND-.-Escherichia_coli.fna,202451,GCF_000647795.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/647/795/GCF_000647795.1_ASM64779v2/GCF_000647795.1_ASM64779v2_genomic.fna.gz,501aa6dc620d75819cb5fa2fcc623ddc,GCF_000647795.1.fa.gz
424,refseq-NZ-562-PRJNA224116-SAMN02647029-NZ_JFJL-.-Escherichia_coli.fna,187261,GCF_000708165.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/708/165/GCF_000708165.1_E_coli_EC2.contigs/GCF_000708165.1_E_coli_EC2.contigs_genomic.fna.gz,9091290c968bbbf9971a53644ceb9cc8,GCF_000708165.1.fa.gz
425,refseq-NZ-562-PRJNA224116-SAMN02650862-NZ_JFFL-.-Escherichia_coli.fna,569611,GCF_000599765.2,Escherichia coli (E. coli),562,genomes/all/GCF/000/599/765/GCF_000599765.2_a5_miseq_linux_20140113/GCF_000599765.2_a5_miseq_linux_20140113_genomic.fna.gz,0b41e051e81abe4897315ecbced79d31,GCF_000599765.2.fa.gz
426,refseq-NZ-562-PRJNA224116-SAMN02650901-NZ_JFFO-.-Escherichia_coli.fna,132361,GCF_000599825.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/599/825/GCF_000599825.1_a5_miseq_linux_20140113/GCF_000599825.1_a5_miseq_linux_20140113_genomic.fna.gz,1461d5e41705ae75bf39ed9a8ea3db9d,GCF_000599825.1.fa.gz
427,refseq-NZ-562-PRJNA224116-SAMN02666434-GCF_000599625.1-.-Escherichia_coli.fna,132261,GCF_000599625.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/599/625/GCF_000599625.1_ASM59962v1/GCF_000599625.1_ASM59962v1_genomic.fna.gz,a103c6c01873aca5f96b2f59b64aa26b,GCF_000599625.1.fa.gz
428,refseq-NZ-562-PRJNA224116-SAMN02666698-GCF_000599705.1-.-Escherichia_coli.fna,132301,GCF_000599705.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/599/705/GCF_000599705.1_ASM59970v1/GCF_000599705.1_ASM59970v1_genomic.fna.gz,893a59b14b7e5c8660bedf6638c2dbc7,GCF_000599705.1.fa.gz
429,refseq-NZ-562-PRJNA224116-SAMN02693808-NZ_JHEX-.-Escherichia_coli.fna,180321,GCF_000695135.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/695/135/GCF_000695135.1_Ecoli97-3250v1/GCF_000695135.1_Ecoli97-3250v1_genomic.fna.gz,ed1b836850170f981d12661e1b8b6c61,GCF_000695135.1.fa.gz
430,refseq-NZ-562-PRJNA224116-SAMN02709449-NZ_JICI-.-Escherichia_coli.fna,178571,GCF_000691065.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/691/065/GCF_000691065.1_S6966/GCF_000691065.1_S6966_genomic.fna.gz,04e61dcc03396e6b86bc76790379a4a3,GCF_000691065.1.fa.gz
431,refseq-NZ-562-PRJNA224116-SAMN02709454-NZ_JICD-.-Escherichia_coli.fna,178561,GCF_000691045.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/691/045/GCF_000691045.1_S7380/GCF_000691045.1_S7380_genomic.fna.gz,0632e74efa879bf0a2e6143ee5c75930,GCF_000691045.1.fa.gz
432,refseq-NZ-562-PRJNA224116-SAMN02709589-GCF_000784925.1-.-Escherichia_coli.fna,226081,GCF_000784925.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/784/925/GCF_000784925.1_ASM78492v1/GCF_000784925.1_ASM78492v1_genomic.fna.gz,f6a251b4baad7af16704ca41e7a0d48a,GCF_000784925.1.fa.gz
433,refseq-NZ-562-PRJNA224116-SAMN02801815-GCF_000782755.1-.-Escherichia_coli.fna,224981,GCF_000782755.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/782/755/GCF_000782755.1_ASM78275v1/GCF_000782755.1_ASM78275v1_genomic.fna.gz,13399833171f7dec6707408d46382a48,GCF_000782755.1.fa.gz
434,refseq-NZ-562-PRJNA224116-SAMN02801830-GCF_000782455.1-.-Escherichia_coli.fna,224831,GCF_000782455.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/782/455/GCF_000782455.1_ASM78245v1/GCF_000782455.1_ASM78245v1_genomic.fna.gz,d11c78ab0422e2516a3b4f898203b999,GCF_000782455.1.fa.gz
435,refseq-NZ-562-PRJNA224116-SAMN02801835-GCF_000782335.1-.-Escherichia_coli.fna,224771,GCF_000782335.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/782/335/GCF_000782335.1_ASM78233v1/GCF_000782335.1_ASM78233v1_genomic.fna.gz,971ad75d73e2da73d6baf49407be49a6,GCF_000782335.1.fa.gz
436,refseq-NZ-562-PRJNA224116-SAMN02801853-GCF_000781965.1-.-Escherichia_coli.fna,224581,GCF_000781965.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/781/965/GCF_000781965.1_ASM78196v1/GCF_000781965.1_ASM78196v1_genomic.fna.gz,b27a29e8f35d0a69dadb1d32bda55828,GCF_000781965.1.fa.gz
437,refseq-NZ-562-PRJNA224116-SAMN02801865-GCF_000781755.1-.-Escherichia_coli.fna,224481,GCF_000781755.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/781/755/GCF_000781755.1_ASM78175v1/GCF_000781755.1_ASM78175v1_genomic.fna.gz,10d89f046c26ca48264e858eb73da54a,GCF_000781755.1.fa.gz
438,refseq-NZ-562-PRJNA224116-SAMN02801867-GCF_000781715.1-.-Escherichia_coli.fna,224461,GCF_000781715.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/781/715/GCF_000781715.1_ASM78171v1/GCF_000781715.1_ASM78171v1_genomic.fna.gz,30f62f6afb585c3c7efea0363b7a9acd,GCF_000781715.1.fa.gz
439,refseq-NZ-562-PRJNA224116-SAMN02801929-GCF_000781115.1-.-Escherichia_coli.fna,224161,GCF_000781115.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/781/115/GCF_000781115.1_ASM78111v1/GCF_000781115.1_ASM78111v1_genomic.fna.gz,e25137900fac8e00878b2785c4ea1359,GCF_000781115.1.fa.gz
440,refseq-NZ-562-PRJNA224116-SAMN02801940-GCF_000780915.1-.-Escherichia_coli.fna,224061,GCF_000780915.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/780/915/GCF_000780915.1_ASM78091v1/GCF_000780915.1_ASM78091v1_genomic.fna.gz,354b4dbf146a2762d79982537e4674b3,GCF_000780915.1.fa.gz
441,refseq-NZ-562-PRJNA224116-SAMN02801943-GCF_000780895.1-.-Escherichia_coli.fna,224051,GCF_000780895.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/780/895/GCF_000780895.1_ASM78089v1/GCF_000780895.1_ASM78089v1_genomic.fna.gz,205a0adf20f95d042be6a95e2d82d799,GCF_000780895.1.fa.gz
442,refseq-NZ-562-PRJNA224116-SAMN02802007-GCF_000779565.1-.-Escherichia_coli.fna,223401,GCF_000779565.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/779/565/GCF_000779565.1_ASM77956v1/GCF_000779565.1_ASM77956v1_genomic.fna.gz,6aec4fa8a66878e4cb427fd6e0d0e3dd,GCF_000779565.1.fa.gz
443,refseq-NZ-562-PRJNA224116-SAMN02802012-GCF_000779545.1-.-Escherichia_coli.fna,223371,GCF_000779545.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/779/545/GCF_000779545.1_ASM77954v1/GCF_000779545.1_ASM77954v1_genomic.fna.gz,a9c6d75ee9aa6ed77eb44b70452096e5,GCF_000779545.1.fa.gz
444,refseq-NZ-562-PRJNA224116-SAMN02802015-GCF_000779475.1-.-Escherichia_coli.fna,223341,GCF_000779475.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/779/475/GCF_000779475.1_ASM77947v1/GCF_000779475.1_ASM77947v1_genomic.fna.gz,d8eb22925d40d13d2adf74f31bb7adf3,GCF_000779475.1.fa.gz
445,refseq-NZ-562-PRJNA224116-SAMN02802048-GCF_000778955.1-.-Escherichia_coli.fna,223091,GCF_000778955.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/778/955/GCF_000778955.1_ASM77895v1/GCF_000778955.1_ASM77895v1_genomic.fna.gz,39ca8e4d340af26945e9d18b891baafe,GCF_000778955.1.fa.gz
446,refseq-NZ-562-PRJNA224116-SAMN02802052-NZ_JSKK-.-Escherichia_coli.fna,222001,GCF_000776715.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/776/715/GCF_000776715.1_ASM77671v1/GCF_000776715.1_ASM77671v1_genomic.fna.gz,db6885601a0ba5452df1a38a5bd2b99a,GCF_000776715.1.fa.gz
447,refseq-NZ-562-PRJNA224116-SAMN02802069-GCF_000778215.1-.-Escherichia_coli.fna,222731,GCF_000778215.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/778/215/GCF_000778215.1_ASM77821v1/GCF_000778215.1_ASM77821v1_genomic.fna.gz,150a62cb0dd78c3abbcef992e5e2eed0,GCF_000778215.1.fa.gz
448,refseq-NZ-562-PRJNA224116-SAMN02802081-GCF_000778035.1-.-Escherichia_coli.fna,222641,GCF_000778035.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/778/035/GCF_000778035.1_ASM77803v1/GCF_000778035.1_ASM77803v1_genomic.fna.gz,78c2ac69456279a0030e69816ea70e11,GCF_000778035.1.fa.gz
449,refseq-NZ-562-PRJNA224116-SAMN02802082-NZ_JSJL-.-Escherichia_coli.fna,222621,GCF_000777995.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/777/995/GCF_000777995.1_ASM77799v1/GCF_000777995.1_ASM77799v1_genomic.fna.gz,66c1d8b0065700b9a5a963686356a4c4,GCF_000777995.1.fa.gz
450,refseq-NZ-562-PRJNA224116-SAMN02802083-GCF_000778015.1-.-Escherichia_coli.fna,222631,GCF_000778015.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/778/015/GCF_000778015.1_ASM77801v1/GCF_000778015.1_ASM77801v1_genomic.fna.gz,fae56ebea31b5d20fb0093aa8a718d06,GCF_000778015.1.fa.gz
451,refseq-NZ-562-PRJNA224116-SAMN02802096-GCF_000777735.1-.-Escherichia_coli.fna,222481,GCF_000777735.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/777/735/GCF_000777735.1_ASM77773v1/GCF_000777735.1_ASM77773v1_genomic.fna.gz,2077615044dc40fe3987e7187780b4f4,GCF_000777735.1.fa.gz
452,refseq-NZ-562-PRJNA224116-SAMN02802109-GCF_000777555.1-.-Escherichia_coli.fna,222401,GCF_000777555.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/777/555/GCF_000777555.1_ASM77755v1/GCF_000777555.1_ASM77755v1_genomic.fna.gz,a2a5a8a2ed441db8c5bc767e9e40d89c,GCF_000777555.1.fa.gz
453,refseq-NZ-562-PRJNA224116-SAMN02802119-GCF_000777375.1-.-Escherichia_coli.fna,222311,GCF_000777375.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/777/375/GCF_000777375.1_ASM77737v1/GCF_000777375.1_ASM77737v1_genomic.fna.gz,e9462d94e865bd457e3fdcbe306dfb08,GCF_000777375.1.fa.gz
454,refseq-NZ-562-PRJNA224116-SAMN02802127-GCF_000777235.1-.-Escherichia_coli.fna,222241,GCF_000777235.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/777/235/GCF_000777235.1_ASM77723v1/GCF_000777235.1_ASM77723v1_genomic.fna.gz,a607338311fe1bcb59b1dde37fefc088,GCF_000777235.1.fa.gz
455,refseq-NZ-562-PRJNA224116-SAMN02802172-NZ_JSGM-.-Escherichia_coli.fna,221691,GCF_000776065.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/776/065/GCF_000776065.1_ASM77606v1/GCF_000776065.1_ASM77606v1_genomic.fna.gz,fa2751a37dcf10d4446026591cc233b1,GCF_000776065.1.fa.gz
456,refseq-NZ-562-PRJNA224116-SAMN02802174-NZ_JSGK-.-Escherichia_coli.fna,221741,GCF_000776195.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/776/195/GCF_000776195.1_ASM77619v1/GCF_000776195.1_ASM77619v1_genomic.fna.gz,9d710ef1cc4e46a112bc30a04fe70163,GCF_000776195.1.fa.gz
457,refseq-NZ-562-PRJNA224116-SAMN02802178-GCF_000776355.1-.-Escherichia_coli.fna,221821,GCF_000776355.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/776/355/GCF_000776355.1_ASM77635v1/GCF_000776355.1_ASM77635v1_genomic.fna.gz,b40ee8c1c562b003f813ef5c148a2d00,GCF_000776355.1.fa.gz
458,refseq-NZ-562-PRJNA224116-SAMN03020300-NZ_JRGB-.-Escherichia_coli.fna,210851,GCF_000754865.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/754/865/GCF_000754865.1_ASM75486v1/GCF_000754865.1_ASM75486v1_genomic.fna.gz,c2b857c68fedf9ded46360e45f104a49,GCF_000754865.1.fa.gz
459,refseq-NZ-562-PRJNA224116-SAMN03075145-GCF_000948005.1-.-Escherichia_coli.fna,307821,GCF_000948005.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/948/005/GCF_000948005.1_ASM94800v1/GCF_000948005.1_ASM94800v1_genomic.fna.gz,71a25f6274103dd2549535d5e2a4ebe2,GCF_000948005.1.fa.gz
460,refseq-NZ-562-PRJNA224116-SAMN03169709-NZ_JSYS-.-Escherichia_coli.fna,237391,GCF_000807635.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/807/635/GCF_000807635.1_ASM80763v1/GCF_000807635.1_ASM80763v1_genomic.fna.gz,1b183b85420c3a2cff70f04f9cb4b16b,GCF_000807635.1.fa.gz
461,refseq-NZ-562-PRJNA224116-SAMN03169711-NZ_JTDU-.-Escherichia_coli.fna,237401,GCF_000807655.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/807/655/GCF_000807655.1_ASM80765v1/GCF_000807655.1_ASM80765v1_genomic.fna.gz,eadb173d0fcdebda1c8dd71c371f5e0e,GCF_000807655.1.fa.gz
462,refseq-NZ-562-PRJNA224116-SAMN03177655-NZ_JWZC-.-Escherichia_coli.fna,243301,GCF_000819185.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/819/185/GCF_000819185.1_Escherichia_coli_CVM_N36113PS_v1.0/GCF_000819185.1_Escherichia_coli_CVM_N36113PS_v1.0_genomic.fna.gz,56aa42640c156d73751b5b44c6285b3c,GCF_000819185.1.fa.gz
463,refseq-NZ-562-PRJNA224116-SAMN03177677-NZ_JWYZ-.-Escherichia_coli.fna,243331,GCF_000819245.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/819/245/GCF_000819245.1_Escherichia_coli_CVM_N37069PS_v1.0/GCF_000819245.1_Escherichia_coli_CVM_N37069PS_v1.0_genomic.fna.gz,3ada3e9a25b2936f0f6c3417d13c54cc,GCF_000819245.1.fa.gz
464,refseq-NZ-562-PRJNA224116-SAMN03256211-NZ_JWKE-.-Escherichia_coli.fna,239711,GCF_000812325.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/812/325/GCF_000812325.1_ASM81232v1/GCF_000812325.1_ASM81232v1_genomic.fna.gz,6765f538d034be153dba294f0758f0f1,GCF_000812325.1.fa.gz
465,refseq-NZ-562-PRJNA224116-SAMN03256247-NZ_JWKJ-.-Escherichia_coli.fna,240021,GCF_000812725.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/812/725/GCF_000812725.1_ASM81272v1/GCF_000812725.1_ASM81272v1_genomic.fna.gz,7b9e8c1accc1447d0cb059031c9890d8,GCF_000812725.1.fa.gz
466,refseq-NZ-562-PRJNA224116-SAMN03256250-NZ_JWKM-.-Escherichia_coli.fna,240041,GCF_000812785.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/812/785/GCF_000812785.1_ASM81278v1/GCF_000812785.1_ASM81278v1_genomic.fna.gz,5b638bb656049e0c6c9e2efb678c4cd9,GCF_000812785.1.fa.gz
467,refseq-NZ-562-PRJNA224116-SAMN03261524-NZ_JWPU-.-Escherichia_coli.fna,239741,GCF_000812385.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/812/385/GCF_000812385.1_ASM81238v1/GCF_000812385.1_ASM81238v1_genomic.fna.gz,0c4d094545842215216f69dd433f62e2,GCF_000812385.1.fa.gz
468,refseq-NZ-562-PRJNA224116-SAMN03292334-GCF_000948785.1-.-Escherichia_coli.fna,308231,GCF_000948785.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/948/785/GCF_000948785.1_ASM94878v1/GCF_000948785.1_ASM94878v1_genomic.fna.gz,7aa6e1665237c7d20eda2d94e17d6d82,GCF_000948785.1.fa.gz
469,refseq-NZ-562-PRJNA224116-SAMN03292339-GCF_000948535.1-.-Escherichia_coli.fna,308101,GCF_000948535.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/948/535/GCF_000948535.1_ASM94853v1/GCF_000948535.1_ASM94853v1_genomic.fna.gz,9c39f71ebca540073447ab6250f85be0,GCF_000948535.1.fa.gz
470,refseq-NZ-562-PRJNA224116-SAMN03292344-GCF_000948825.1-.-Escherichia_coli.fna,308251,GCF_000948825.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/948/825/GCF_000948825.1_ASM94882v1/GCF_000948825.1_ASM94882v1_genomic.fna.gz,cf4fd35bd99f58d2ce2fb83c9439342f,GCF_000948825.1.fa.gz
471,refseq-NZ-562-PRJNA224116-SAMN03322683-GCF_000934865.1-.-Escherichia_coli.fna,301581,GCF_000934865.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/934/865/GCF_000934865.1_ASM93486v1/GCF_000934865.1_ASM93486v1_genomic.fna.gz,47a2631de1a7fd724488be5c2e00759c,GCF_000934865.1.fa.gz
472,refseq-NZ-562-PRJNA224116-SAMN03333146-GCF_000952385.1-.-Escherichia_coli.fna,311431,GCF_000952385.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/952/385/GCF_000952385.1_ASM95238v1/GCF_000952385.1_ASM95238v1_genomic.fna.gz,c9b9b6bed03ba1ec6ffb1496c17957d2,GCF_000952385.1.fa.gz
473,refseq-NZ-562-PRJNA224116-SAMN03333329-GCF_000951735.1-.-Escherichia_coli.fna,310971,GCF_000951735.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/951/735/GCF_000951735.1_ASM95173v1/GCF_000951735.1_ASM95173v1_genomic.fna.gz,7dd1d8c7ed3a22be1c8855c8d83d92e9,GCF_000951735.1.fa.gz
474,refseq-NZ-562-PRJNA224116-SAMN03333592-GCF_000935375.1-.-Escherichia_coli.fna,301841,GCF_000935375.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/935/375/GCF_000935375.1_ASM93537v1/GCF_000935375.1_ASM93537v1_genomic.fna.gz,173fc2955def8ad16e5fe50ef8f4f942,GCF_000935375.1.fa.gz
475,refseq-NZ-562-PRJNA224116-SAMN03333593-GCF_000935515.1-.-Escherichia_coli.fna,301901,GCF_000935515.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/935/515/GCF_000935515.1_ASM93551v1/GCF_000935515.1_ASM93551v1_genomic.fna.gz,de202597d27237d3ef4a7a51de50cd3c,GCF_000935515.1.fa.gz
476,refseq-NZ-562-PRJNA224116-SAMN03334835-GCF_000935555.1-.-Escherichia_coli.fna,301931,GCF_000935555.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/935/555/GCF_000935555.1_ASM93555v1/GCF_000935555.1_ASM93555v1_genomic.fna.gz,1a76fea9067c90c7d00c8a755947d5ad,GCF_000935555.1.fa.gz
477,refseq-NZ-562-PRJNA224116-SAMN03340667-GCF_000966935.1-.-Escherichia_coli.fna,318981,GCF_000966935.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/966/935/GCF_000966935.1_ASM96693v1/GCF_000966935.1_ASM96693v1_genomic.fna.gz,331113751d5ad37996d935239b84eebd,GCF_000966935.1.fa.gz
478,refseq-NZ-562-PRJNA224116-SAMN03340668-GCF_000965545.1-.-Escherichia_coli.fna,318171,GCF_000965545.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/965/545/GCF_000965545.1_ASM96554v1/GCF_000965545.1_ASM96554v1_genomic.fna.gz,359c5c014dcf7beb097a565d39d83f34,GCF_000965545.1.fa.gz
479,refseq-NZ-562-PRJNA224116-SAMN03340670-GCF_000965625.1-.-Escherichia_coli.fna,318211,GCF_000965625.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/965/625/GCF_000965625.1_ASM96562v1/GCF_000965625.1_ASM96562v1_genomic.fna.gz,6574a1228fb7ed6f18f6900867ddd19b,GCF_000965625.1.fa.gz
480,refseq-NZ-562-PRJNA224116-SAMN03340675-GCF_000965715.1-.-Escherichia_coli.fna,318261,GCF_000965715.1,Escherichia coli (E. coli),562,genomes/all/GCF/000/965/715/GCF_000965715.1_ASM96571v1/GCF_000965715.1_ASM96571v1_genomic.fna.gz,1690d19f7b2ebef38dfba37e9237aba9,GCF_000965715.1.fa.gz
481,refseq-NZ-656417-PRJNA224116-SAMN02595367-GCF_000176555.2-.-Escherichia_coli_M605.fna,277798,GCF_000176555.2,Escherichia coli M605 (E. coli),656417,genomes/all/GCF/000/176/555/GCF_000176555.2_ASM17655v2/GCF_000176555.2_ASM17655v2_genomic.fna.gz,443b6aba5091c91effa59c9cb202d131,GCF_000176555.2.fa.gz
482,refseq-NZ-656419-PRJNA224116-SAMN02595368-GCF_000176575.2-.-Escherichia_coli_M718.fna,277818,GCF_000176575.2,Escherichia coli M718 (E. coli),656419,genomes/all/GCF/000/176/575/GCF_000176575.2_ASM17657v2/GCF_000176575.2_ASM17657v2_genomic.fna.gz,d32b112df3b56aec45fd6cf24bfdcee1,GCF_000176575.2.fa.gz
483,refseq-NZ-670897-PRJNA60613-SAMN00792453-NZ_ADUL-.-Escherichia_coli_2362_75.fna,235938,GCF_000183005.1,Escherichia coli 2362-75 (E. coli),670897,genomes/all/GCF/000/183/005/GCF_000183005.1_ASM18300v1/GCF_000183005.1_ASM18300v1_genomic.fna.gz,8c0bbd8ee9530cebb41ffb421dc201d0,GCF_000183005.1.fa.gz
484,refseq-NZ-702433-PRJNA224116-SAMN02470605-NZ_ADUZ-.-Escherichia_coli_O157_H7_str._EC4127.fna,542078,GCF_000178735.1,Escherichia coli O157:H7 str. EC4127 (E. coli),702433,genomes/all/GCF/000/178/735/GCF_000178735.1_ASM17873v1/GCF_000178735.1_ASM17873v1_genomic.fna.gz,8ea193f2566c1102b112da50145d9d17,GCF_000178735.1.fa.gz
485,refseq-NZ-702434-PRJNA190197-SAMN02470604-NZ_ADVA-.-Escherichia_coli_O157_H7_str._EC4191.fna,542098,GCF_000178755.1,Escherichia coli O157:H7 str. EC4191 (E. coli),702434,genomes/all/GCF/000/178/755/GCF_000178755.1_ASM17875v1/GCF_000178755.1_ASM17875v1_genomic.fna.gz,b5486c37db4500e1e044cd04b4cd091b,GCF_000178755.1.fa.gz
486,refseq-NZ-749545-PRJNA224116-SAMN00189174-GCF_000164255.1-.-Escherichia_coli_MS_182_1.fna,233418,GCF_000164255.1,Escherichia coli MS 182-1 (E. coli),749545,genomes/all/GCF/000/164/255/GCF_000164255.1_ASM16425v1/GCF_000164255.1_ASM16425v1_genomic.fna.gz,5276a4cea02627218fa35bfe98b6c51b,GCF_000164255.1.fa.gz
487,refseq-NZ-754079-PRJNA179765-SAMN00016621-NZ_AFDS-.-Escherichia_coli_2534_86.fna,466048,GCF_000225065.1,Escherichia coli 2534-86 (E. coli),754079,genomes/all/GCF/000/225/065/GCF_000225065.1_ASM22506v2/GCF_000225065.1_ASM22506v2_genomic.fna.gz,3f900c4fb926ddb5ff0b128ca66c636e,GCF_000225065.1.fa.gz
488,refseq-NZ-754084-PRJNA179763-SAMN00015360-NZ_AFDQ-.-Escherichia_coli_STEC_B2F1.fna,466008,GCF_000225025.1,Escherichia coli O91:H21 str. B2F1 (E. coli),1078030,genomes/all/GCF/000/225/025/GCF_000225025.1_ASM22502v2/GCF_000225025.1_ASM22502v2_genomic.fna.gz,ec8bcfe35e224a9f9cdf73efc73bb34a,GCF_000225025.1.fa.gz
489,refseq-NZ-868133-PRJNA180171-SAMN00191023-NZ_AIEV-.-Escherichia_coli_DEC1A.fna,477348,GCF_000249055.1,Escherichia coli DEC1A (E. coli),868133,genomes/all/GCF/000/249/055/GCF_000249055.1_ASM24905v2/GCF_000249055.1_ASM24905v2_genomic.fna.gz,a292ba72beefcd3bc20b295f5d60eb3e,GCF_000249055.1.fa.gz
490,refseq-NZ-868167-PRJNA180204-SAMN00217322-NZ_AIGC-.-Escherichia_coli_DEC7C.fna,478008,GCF_000249735.1,Escherichia coli DEC7C (E. coli),868167,genomes/all/GCF/000/249/735/GCF_000249735.1_ASM24973v2/GCF_000249735.1_ASM24973v2_genomic.fna.gz,2f89d4bc4008cc04f37859adf13dcb24,GCF_000249735.1.fa.gz
491,refseq-NZ-868180-PRJNA224116-SAMN00190964-GCF_000249995.1-.-Escherichia_coli_DEC10A.fna,478268,GCF_000249995.1,Escherichia coli DEC10A (E. coli),868180,genomes/all/GCF/000/249/995/GCF_000249995.1_ASM24999v2/GCF_000249995.1_ASM24999v2_genomic.fna.gz,83b01c0fa6be07b2b191ec9b8da5444b,GCF_000249995.1.fa.gz
492,refseq-NZ-868183-PRJNA224116-SAMN00190939-GCF_000250055.1-.-Escherichia_coli_DEC10D.fna,478328,GCF_000250055.1,Escherichia coli DEC10D (E. coli),868183,genomes/all/GCF/000/250/055/GCF_000250055.1_ASM25005v2/GCF_000250055.1_ASM25005v2_genomic.fna.gz,bc17c2046233d4a656eba6defa185cc5,GCF_000250055.1.fa.gz
493,refseq-NZ-868185-PRJNA180222-SAMN00199322-NZ_AIGU-.-Escherichia_coli_DEC10F.fna,478368,GCF_000250095.1,Escherichia coli DEC10F (E. coli),868185,genomes/all/GCF/000/250/095/GCF_000250095.1_ASM25009v2/GCF_000250095.1_ASM25009v2_genomic.fna.gz,1831073bc1eefda43398693e68d6418a,GCF_000250095.1.fa.gz
